Tweet,Keyword,code-switched,Hate,
"fuel is sold for like 900 naira + and there is still scarcity. Omo this level of hardship is on a different level, almost comical we are here",fuel scarcity,0,Neutral,
"Insecurity- give them rice
 Inflation- give them rice
 Fuel scarcity- give them rice
 Flood - give them rice
 Protest for better governance- give them rice
 High dollar rate- give them rice. https://t.co/ESD2xhiAR6",fuel scarcity,0,Offensive,
"be reduced by 50-80 percent as more people embrace electric motorcycles and CNG vehicles.
 
 Governor Abiodun attributed the current fuel scarcity to operational and financial issues, while the hike in prices is due to subsidy removal and the floating of the Naira.",fuel scarcity,0,Neutral,
"@Peter4Nigeria He didn't say any new things or profer any solutions to any problems.
 Electoral reform is good but it would not automatically solve the problems of recurrent fuel scarcity, armed banditry, killer Herdsmen or make foods become cheaper. 
 What do we need to solve these problems?",fuel scarcity,0,Neutral,
"@NigeriaStories Anything that happened in Nigeria is an opportunity to share rice.
 *End bad government - share rice
 *End fuel scarcity - share rice
 *End NLC strike - share rice
 *Borno flooding - share rice
 *End banditry - share rice.
 Everything about this government is Rice",fuel scarcity,0,Offensive,
"Flood victims - Rice
 Electricity problem - Rice
 Poverty - Rice
 Protest - Rice
 Increased cost of living - Rice
 Fuel scarcity - Rice
 Rising exchange rate - Rice
 
 Rice+ Nigeria = Nigerice 😂
 Funny country https://t.co/BWzMqZSLYZ",fuel scarcity,0,Offensive,
"Flood has taken over Maiduguri
 Fuel scarcity
 Rice don cost. 
 
 All of that no concern una abi?? https://t.co/ab6kDvftHT",fuel scarcity,1,Neutral,
"The fuel hike and scarcity reduces traffic pressure on our roads .
 
 #relationshispmatters with Helen J
 https://t.co/ERhBUbEaEI",fuel scarcity,0,Neutral,
"Insecurity - Rice
 Fuel scarcity-rice
 Flood - rice
 High cost of living-rice 
 Protest- rice
 Dollar hike - rice https://t.co/NSY7NS0JYO",fuel scarcity,0,Neutral,
"@NigeriaStories Insecurity - Rice
 Fuel scarcity-rice
 Flood - rice
 High cost of living-rice 
 Protest- rice
 Dollar hike - rice
 
 Federal Ricepublic of Rice 🇳🇬",fuel scarcity,0,Offensive,
"What is The CONNECTION of Nigerian Politicians and RICE.
 
 Flood victims - Rice
 Electricity problem - Rice
 Poverty - Rice
 Protest - Rice
 Increased cost of living - Rice
 Fuel scarcity - Rice
 Rising exchange rate - Rice
 
 NIGERIA DOES NOT HAVE A RICE PROBLEM BUT LEADERSHIP PROBLEM. https://t.co/nEHmBc5bxs",fuel scarcity,0,Offensive,
"When flood hit a community they promised rice, when someone dies they promised rice, fuel scarcity they promised rice. 
 
 Eat rice and die in penury https://t.co/9nCdATqFH3",fuel scarcity,0,Neutral,
"The present administration of @OfficialAPCNg @APCUKingdom led by @officialABAT and @officialSKSM only designed solution for Nigerians numerous problems is rice.
 1.acute hunger____rice
 2.poverty alleviation__rice
 3.infrastructure deficit _rice
 4.fuel scarcity__rice
 5.floood-rice",fuel scarcity,0,Offensive,
"You won’t see the NSA when Bello Turji is releasing videos or when other bandits are holding live Convos &amp; doing giveaways on TikTok, bt make e concern NLC, strike or fuel scarcity or APC, you’ll see him shining teeth bt totally disappears when actual National security issues de.",fuel scarcity,0,Neutral,
"@Chisom_SQ @abdullahayofel @PeterObi @KayodeAkintemi From the supposed builder from the North🙄?
 Economic hardship - rice
 Fuel scarcity - rice
 Devastating flood - rice
 Electricity blackout - rice
 Omo 9ja people go chop &amp; quench ontop RICE by the time this clueless govt tenure over😁😄🤣🤣🤣",fuel scarcity,1,Neutral,
"Insecurity - Rice
 Fuel scarcity-rice
 Flood - rice
 High cost of living-rice 
 Protest- rice
 Dollar hike - rice
 
 Welcome to Federal Ricepublic of Rice 🇳🇬 https://t.co/6P9hNn8LlO",fuel scarcity,0,Neutral,
"Flood victims - Rice
 Electricity problem - Rice
 Poverty - Rice
 Protest - Rice
 Increased cost of living - Rice
 Fuel scarcity - Rice
 Rising exchange rate - Rice
 
 ""We don't need his body, just his brain""
 Govt of rice, by rice and for rice.",fuel scarcity,0,Offensive,
"@aproko_doctor My brother na true…. People that government compensate with rice when there is flood, power outage, student strike, elections, fuel price hike, scarcity and subsidy removal, bother closure, kidnapping, bandit attacks and imposition of government policies. They worship rice",fuel scarcity,0,Offensive,
"@ParallelFacts What will they use to cook the rice?
 
 Everything in Nigeria na rice,
 
 Fuel scarcity na rice
 High electric tariff na rice
 Bad road na rice
 Poor health care na rice
 
 Everything na rice",fuel scarcity,1,Neutral,
"What Rice cannot do in Tinubus government does not exist 
 
 Solution to insecurity = Rice
 Solution to Economic hardship = Rice
 Solution to Flood = Rice
 Solution to fuel scarcity = Rice
 Solution to Naira depreciation = Rice
 
 Rice! Rice! Rice! https://t.co/9zDZyaB7xz",fuel scarcity,0,Neutral,
"The rice economy. Bandit attack=rice.
 Flood=rice
 Fuel scarcity=rice
 Rice rice rise rise ice",fuel scarcity,0,Neutral,
"@JamesMelville Jeremy knows what the Fuel Zero subversion really entails.
 
 Jeremy also knows that those pressing for food scarcity include millions of the least capable of responsibility in the wake of the aftermath.
 
 Not just politicians, children, fragile, but indignant &amp; idealistic adults.",fuel scarcity,0,Neutral,
"Government of rice, fuel scarcity = rice, unemployment =rice, no light=rice, insecurity =rice everything rice https://t.co/gY8axOQNBs",fuel scarcity,0,Neutral,
@DavidJumbo_ Just one good AD with a story around the current fuel price hike and scarcity would have been enough.,fuel scarcity,0,Neutral,
"But he mental say na only rice be the solution to our problems. Flood, rice. Insecurity, Rice. cost of living, rice. Fuel scarcity, Rice.",fuel scarcity,0,Neutral,
"@adeoluwawa I understand tbh. I met a women during the fuel scarcity 2016,she talked about how she had her baby during his first regime and how she couldn't afford to take care of the baby properly.",fuel scarcity,0,Neutral,
"@GazetteNGR Insecurity - Rice
 Fuel scarcity-rice
 Flood - rice
 High cost of living-rice 
 Protest- rice
 Dollar hike - rice
 
 Federal Ricepublic of Nigeria 🇳🇬
 RicePublic Nigeria indeed.",fuel scarcity,0,Neutral,
"Flood victims - Give them Rice
 Hardship- Give them Rice 
 Protest - Give them Rice
 Fuel scarcity - Give them Rice
 #EndBadGovernanceInNigeria 
 Rice the not the solution to Nigerian",fuel scarcity,0,Offensive,
"@NigeriaStories Flood victims - Rice
 Electricity problem - Rice
 Poverty - Rice
 Protest - Rice
 Increased cost of living - Rice
 Fuel scarcity - Rice
 Rising exchange rate - Rice
 
 ""We don't need his body, just his brain""",fuel scarcity,0,Neutral,
"@RBiakpara @kunmydrey Flooding……………….Rice
 Insecurity……………..Rice
 Rising Inflation…….Rice
 Fuel Scarcity………..Rice
 Hunger………………….Rice
 Palative…………………Rice
 Poor Health Care…Rice
 Bad Roads……………Rice",fuel scarcity,0,Neutral,
"To this Tinubu govt, Rice is the solution to every difficulties facing Nigerians..
 
 Flood victims - Rice
 Fuel scarcity - Rice
 Kidnapped victims - Rice
 
 Delusional set of nitwits..",fuel scarcity,0,Offensive,
"see nigeria see rice
 
 flood victims - rice
 electricity problem - rice
 poverty - rice
 protest - rice
 increased cost of living - rice
 fuel scarcity - rice
 rising exchange rate - rice https://t.co/DfGfnfYGx5",fuel scarcity,0,Neutral,
"@Mallam_jabeer @MappingReveals Nothing wey rice no dey solve for Nigeria.
 Flood =rice 
 Bad road=rice 
 No light = rice 
 Protest = rice
 Fuel scarcity = rice
 Labour strike = rice.
 
 As it is now, where husband and wife get small problem sef, first offer them rice. 
 
 Master strategist of rice.",fuel scarcity,1,Offensive,
"Being ingrate is for us not to say thank to president Bola Ahmed Tinubu for his kindness and cares over his hard decision for all Nigerians 
 Thank you for Fuel scarcity and increased
 Thank you for Electricity tariff 
 Thank you for Cost of Food 
 
 Mohbad Abuja #Knacking EFCC https://t.co/y4EE4F4qX6",fuel scarcity,0,Offensive,
@Joyceomon25 The fuel scarcity is affecting everything. Now you have to be very calculative before you leave home.,fuel scarcity,0,Neutral,
"Nigerians share their painful experiences with the recent fuel scarcity. 
 Watch the full video on our YouTube channel 👇🏽 
 
 #Fuel #update Handi | Mayor | Onyeka #BBNaija Rivers State 
 https://t.co/IRIPHiqMnb https://t.co/RhxT0r5jHg",fuel scarcity,0,Neutral,
"The only thing this government can offer is Shinkafa. Floods have destroyed people's homes, and all they offer is rice. There's a fuel scarcity, yet all they offer is rice. We should all just get used to their way of doing things. It's a 'rice rice government.",fuel scarcity,0,Neutral,
"Kidnapping, rice
 Fuel scarcity, rice
 Unemployment, rice
 High standard of living, rice
 Insecurities, rice
 Flood, rice.
 
 Every problem, the solution is rice - Tinubu and Shettima 2024. https://t.co/TC65CChv42",fuel scarcity,0,Neutral,
"What has this fuel scarcity done to you???
 
 Me: Increment in price of everything including data. 🤩🙃 https://t.co/8WHMriSFdF",fuel scarcity,0,Neutral,
"@afolabijoe @Voiceofigbos Egbon, no be these people make una poor.
 
 Vexing for them no fit change una situation. https://t.co/knBVbmeIHl",make una,1,Offensive,
"@NLCHeadquarters Make una shut there, demand immediate release of who? Una get strength? Mumu pple",make una,1,Offensive,
Make una tell Abure to go Benin or Edo state where he's from to say this thing 🤣🤣 https://t.co/MFj4Ns5BKw,make una,1,Neutral,
"@Onsogbu Is rice the only solution to every Nigerian problem 
 
 Insecurity - Rice
 Fuel scarcity-rice
 Flood - rice
 High cost of living-rice 
 Protest- rice
 Dollar hike - rice",fuel scarcity,0,Neutral,
@Quin_Sally_ Are you serious? Are you not feeling this fuel scarcity? It's bald hair you saw?,fuel scarcity,0,Offensive,
"@the_Lawrenz I was today year old until I realized that the rice approach seems like the most potent and effective approach to security situations, fuel scarcity, natural disasters, etc. 
 What would've been the title of Chinua Achebe’s “Things Fall Apart” if it was published this year?",fuel scarcity,0,Neutral,
"@Waspapping_ Insecurity - Rice
 Fuel scarcity-rice
 Flood - rice
 High cost of living-rice 
 Protest- rice
 Dollar hike - rice
 
 Welcome to Federal Ricepublic of Nigeria 🇳🇬",fuel scarcity,0,Neutral,
"Is it every problem that is solved with bags of rice by this Govt? Fuel scarcity rice, bandits attack rice, fire outbreak rice, flood rice. Haba!!! Someone shud teach them governance abeg. https://t.co/KWFzUTldLJ",fuel scarcity,0,Neutral,
"@NigeriaStories So its true, everything in this country is RICE.
 
 Unemployment - RICE
 Insecurity - RICE
 Corruption - RICE
 Protest - RICE
 Bad governance - RICE
 Disaster - RICE
 Fuel Scarcity - RICE
 Stealing - RICE
 
 Subhanallah! We are dead Wallahi.",fuel scarcity,1,Neutral,
"At the present price of fuel there’s still scarcity, wtf",fuel scarcity,1,Offensive,
"@iAM_THORLU Like ! Flood hit city rice 
 Insecurity Rice 
 Inflation rice 
 Fuel scarcity rice 
 Fuel subsidy rice 
 😂",fuel scarcity,0,Neutral,
"Rarity is now a currency, and scarcity is its fuel",fuel scarcity,0,Neutral,
"Insecurity - Share rice
 Fuel scarcity- Share rice
 High cost of living- Share rice 
 Protest- Share rice
 Dollar hike - Share rice
 Flood - Share rice
 
 Dis people no go kee me with laff 😅😅 https://t.co/o11uF1EXEB",fuel scarcity,1,Neutral,
"Make Declan Rice leave football con help us solve this Nigeria problems 
 
 Insecurity - Rice
 Fuel scarcity-rice
 High cost of living-rice 
 Protest- rice
 Dollar hike - rice
 Now Flood - 50 trucks of Rice 😂 
 
 Federal Ricepublic of Nigeria 🇳🇬",fuel scarcity,1,Offensive,
"@DAMIADENUGA Riddle me this! My best friend sister.
 
 He is nt suppose to be happy, knowing fully well I'd take care of her, and u that u want to date ur best friend sister, u sef no go wan treat the girl anyhow now, based on sey na ur guy sister..
 
 Abi na fuel scarcity dey do me?",fuel scarcity,1,Neutral,
"Flood victims - Rice
 Electricity problem - Rice
 Poverty - Rice
 Protest - Rice
 Increased cost of living - Rice
 Fuel scarcity - Rice
 Rising exchange rate - Rice
 
 ""We don't need his body, just his brain"" https://t.co/MM6K8by1e8",fuel scarcity,0,Offensive,
"@GazetteNGR What has flood got to do with rice? 
 Insecurity - Rice
 Fuel scarcity - rice
 Rise of food and living costs - rice
 Demand for good governance - rice
 Headache - rice
 Tariff hike - rice
 Campaigns - rice
 Rice all the time.",fuel scarcity,0,Offensive,
"@rovercrc Burning bright, living bold. Let the sun fuel your punk soul. 
 
 This will cause token scarcity to increase and token circulation to decrease
 #SUNPUNK #Tpunks 
 @Tpunks_official https://t.co/3ZpzfLEIAD",fuel scarcity,0,Neutral,
"@GazetteNGR Insecurity - Rice
 Fuel scarcity - Rice
 Flood - Rice
 High cost of living - Rice
 Protest - Rice
 Dollar hike - Rice
 
 👍",fuel scarcity,0,Neutral,
"Speculators are piling into Rare Token Collectibles, betting that scarcity will fuel a price explosion",fuel scarcity,0,Neutral,
"@GazetteNGR nsecurity - Rice
 Fuel scarcity-rice
 Flood - rice
 High cost of living-rice 
 Protest- rice
 Dollar hike - rice
 
 Federal Ricepublic of Rice",fuel scarcity,1,Neutral,
"@3orovik Burning bright, living bold. Let the sun fuel your punk soul. 
 
 This will cause token scarcity to increase and token circulation to decrease
 #SUNPUNK #Tpunks 
 @Tpunks_official https://t.co/kP77GCKtNN",fuel scarcity,1,Neutral,
"Break free from fuel scarcity!
 
 Join our A10 million Solar Power Circle with a #500,000 deposit and a N250,000 weekly savings. Every week, one business wins a solar power generator worth up to H10 million!
 
 Power up your business and enjoy reliable energy https://t.co/pGj5J3aCsf",fuel scarcity,1,Neutral,
"Insecurity - Rice
 Fuel scarcity-rice
 Flood - rice
 High cost of living-rice 
 Protest- rice
 Dollar hike - rice
 
 So rice is the solution to every problem in Nigeria https://t.co/H084SDifoD",fuel scarcity,1,Neutral,
"Inflation - share Rice
 Subsidy removal - share rice
 Kidnapping - share rice
 Fuel scarcity - share rice
 Flood - share rice again!!
 
 No plan on how to stop the flood
 No plan on how to house the victims temporarily 
 Nothing! Just vibes and inshallah. https://t.co/D19qEyvleb",fuel scarcity,0,Neutral,
"@GazetteNGR Insecurity - Rice Fuel 
 scarcity-rice 
 Flood - rice 
 High cost of living-rice 
 Protest- rice 
 Dollar hike - rice 
 
 LADIES AND GENTLE MEN I PRESENT TO YOU 
 Federal RICEpublic of NigeRICE 🇳🇬🤡",fuel scarcity,0,Offensive,
"In Nigeria, the government's response to various crises such as floods, insecurity, inflation, and fuel scarcity has been met with criticism for its repetitive and seemingly simplistic approach of distributing rice to affected populations. This was particularly highlighted when… https://t.co/YqKOkCi1C5",fuel scarcity,0,Neutral,
"@vanguardngrnews Failed presidency, disastrous presidency. That's why there are disasters here and there, ranging from insecurity, poor policy, fuel scarcity and perhaps hunger and suffering. Infact this presidency is synonymous to disasters",fuel scarcity,1,Offensive,
@NationOnlineMw And people are buying these cheap inconsequential political gimmicks. Wait until you're hit with either a huge upward adjustment in fuel pump prices or a very stinging fuel scarcity.,fuel scarcity,0,Offensive,
Lagos In summer is just fuel scarcity https://t.co/SBXcS8DYqq,fuel scarcity,0,Neutral,
"@instablog9ja Insecurity - Rice
 Fuel scarcity-rice
 Flood - rice
 High cost of living-rice 
 Protest- rice
 Dollar hike - rice
 
 Federal Ricepublic of Nigeria - Rice",fuel scarcity,0,Neutral,
"Your station is known as APC propaganda media TV. You don't report the hardship the Nigerian are facing, but Obi is your main problem.
 
 Insecurity - Rice
 Fuel scarcity-rice
 Flood - rice
 High cost of living-rice 
 Protest- rice
 Dollar hike - rice
 
 Federal Ricepublic of Rice 🇳🇬 https://t.co/6lOyHxrTET",fuel scarcity,0,Neutral,
"𝐉𝐔𝐒𝐓 𝐈𝐍: 𝐍𝐢𝐠𝐞𝐫𝐢𝐚𝐧𝐬 𝐦𝐮𝐬𝐭 𝐛𝐫𝐚𝐜𝐞 𝐟𝐨𝐫 𝐦𝐨𝐫𝐞 𝐟𝐮𝐞𝐥 𝐬𝐜𝐚𝐫𝐜𝐢𝐭𝐲 — 𝐍𝐍𝐏𝐂𝐋 𝐎𝐟𝐟𝐢𝐜𝐢𝐚𝐥 
 
 Nigerians have been advised to brace for more fuel scarcity following the recent hike in the pump price https://t.co/Beveme0a8N",fuel scarcity,0,Neutral,
"@NigeriaStories Will it be out of place to infer that the federal government has adopted the distribution of ""RICE"" as the default response to almost every challenge in Nigeria?
 
 Fuel scarcity - RICE 
 Food scarcity - RICE 
 Flooding - RICE 
 Economic downturn - RICE 
 Miscellaneous issues - RICE",fuel scarcity,0,Neutral,
"Fuel Scarcity: NULGE Chairman, Oluwatuyi Dies At Filling Station While Queuing For Petrol https://t.co/plLfu920Mx (From Phoenix APP)",fuel scarcity,0,Neutral,
"@NigeriaStories Hunger-rice
 Fuel scarcity-rice
 Insecurity-rice
 Brutality-rice
 Flood-rice
 
 Nigerice",fuel scarcity,0,Neutral,
"What has this fuel scarcity done to you???
 
 Me: Increment in price of everything including data for my followers. 🤩🙃 https://t.co/PmaTtwex6k",fuel scarcity,0,Neutral,
"@NigeriaStories Must everything be rice?
 Increment fuel RICE
 subsidy remove Rice
 Scarcity of fuel Rice
 Protest Rice 
 Flood Rice 
 
 Instead of addressing the root causes and creating sustainable solutions, they just distribute rice. It feels like an insult to the citizens.",fuel scarcity,0,Offensive,
"Insecurity - Rice
 Fuel scarcity-rice
 Flood - rice
 High cost of living-rice 
 Protest- rice
 Dollar hike - rice
 
 A Rice O' Compatriots
 
 Federal Ricepublic of Nigeria 🇳🇬 https://t.co/Yih23RE6bR",fuel scarcity,0,Offensive,
"Must everything be rice?
 Increment fuel RICE
 subsidy remove Rice
 Scarcity of fuel Rice
 Protest Rice 
 Flood Rice 
 Instead of addressing the root causes and creating sustainable solutions, they just distribute rice. It feels like an insult to the citizens. 
 
 #polytechnicstudents",fuel scarcity,0,Offensive,
"Fuel is ₦1300/liter and it's still scarce. With Tinubu, even if fuel is sold for ₦5000/liter, there'll still be scarcity.",fuel scarcity,0,Neutral,
